Order ID,Order Date,Customer ID,Product ID,Quantity,Year,Month,Month-Year,Quarter,Day,order_Size,Customer Name,City,Country,Loyalty Card,Coffee Type,Roast Type,Size,Unit Price,Price per 100g,Profit,Size_Label,Total_Order_Value,Total_Profit
MXM-42948-061,2020-08-11,20203-03950-FY,L-L-0.2,4,2020,8,2020-08,3,11,Medium,Geneva Standley,Killorglin,Ireland,Yes,Lib,L,0.2,4.755,2.3775,0.61815,Small,19.02,2.4726
MGQ-98961-173,2022-04-05,83895-90735-XH,L-L-0.5,4,2022,4,2022-04,2,5,Medium,Brook Drage,Dayton,United States,No,Lib,L,0.5,9.51,1.902,1.2363,Medium,38.04,4.9452
RFH-64349-897,2019-10-22,61954-61462-RJ,E-D-0.5,3,2019,10,2019-10,4,22,Small,Muffin Yallop,Anchorage,United States,Yes,Exc,D,0.5,7.29,1.458,0.8019000000000001,Medium,21.87,2.4057000000000004
TKL-20738-660,2021-10-02,47939-53158-LS,E-M-0.2,1,2021,10,2021-10,4,2,Single,Cordi Switsur,Nashville,United States,No,Exc,M,0.2,4.125,2.0625,0.45375,Small,4.125,0.45375
TKL-20738-660,2021-10-02,47939-53158-LS,A-L-0.2,1,2021,10,2021-10,4,2,Single,Cordi Switsur,Nashville,United States,No,Ara,L,0.2,3.885,1.9425,0.34964999999999996,Small,3.885,0.34964999999999996
TKL-20738-660,2021-10-02,47939-53158-LS,E-M-1,5,2021,10,2021-10,4,2,Medium,Cordi Switsur,Nashville,United States,No,Exc,M,1.0,13.75,1.375,1.5125,Large,68.75,7.5625
GOW-03198-575,2021-03-13,61513-27752-FA,A-D-0.5,4,2021,3,2021-03,1,13,Medium,Mahala Ludwell,Denver,United States,Yes,Ara,D,0.5,5.97,1.194,0.5373,Medium,23.88,2.1492
QJB-90477-635,2022-06-12,89714-19856-WX,L-L-2.5,4,2022,6,2022-06,2,12,Medium,Doll Beauchamp,Stamford,United States,No,Lib,L,2.5,36.455,1.4582,4.7391499999999995,X-Large,145.82,18.956599999999998
MWP-46239-785,2019-04-27,87979-56781-YV,L-M-0.2,5,2019,4,2019-04,2,27,Medium,Stanford Rodliff,Newport News,United States,Yes,Lib,M,0.2,4.365,2.1825,0.56745,Small,21.825000000000003,2.83725
QDV-03406-248,2019-05-23,74126-88836-KA,L-M-0.5,3,2019,5,2019-05,2,23,Small,Stevana Woodham,Drumcondra,Ireland,Yes,Lib,M,0.5,8.73,1.746,1.1349,Medium,26.19,3.4047
GPH-40635-105,2020-07-14,37397-05992-VO,A-M-1,1,2020,7,2020-07,3,14,Single,Hewet Synnot,Anchorage,United States,No,Ara,M,1.0,11.25,1.125,1.0125,Large,11.25,1.0125
JOM-80930-071,2021-11-10,54904-18397-UD,L-D-1,6,2021,11,2021-11,4,10,Medium,Raleigh Lepere,Beaumont,Ireland,No,Lib,D,1.0,12.95,1.295,1.6835,Large,77.69999999999999,10.100999999999999
OIL-26493-755,2021-08-31,19017-95853-EK,A-M-0.5,1,2021,8,2021-08,3,31,Single,Timofei Woofinden,Fargo,United States,No,Ara,M,0.5,6.75,1.35,0.6074999999999999,Medium,6.75,0.6074999999999999
CYV-13426-645,2019-07-06,88593-59934-VU,E-D-1,1,2019,7,2019-07,3,6,Single,Evelina Dacca,Evansville,United States,Yes,Exc,D,1.0,12.15,1.215,1.3365,Large,12.15,1.3365
WRP-39846-614,2022-03-04,47493-68564-YM,A-L-2.5,5,2022,3,2022-03,1,4,Medium,Bidget Tremellier,Cherryville,Ireland,Yes,Ara,L,2.5,29.784999999999997,1.1913999999999998,2.6806499999999995,X-Large,148.92499999999998,13.403249999999998
VDZ-76673-968,2020-12-31,82246-82543-DW,E-D-0.5,2,2020,12,2020-12,4,31,Small,Bobinette Hindsberg,Charlotte,United States,Yes,Exc,D,0.5,7.29,1.458,0.8019000000000001,Medium,14.58,1.6038000000000001
VTV-03546-175,2020-07-31,03384-62101-IY,A-L-2.5,5,2020,7,2020-07,3,31,Medium,Osbert Robins,Huntsville,United States,Yes,Ara,L,2.5,29.784999999999997,1.1913999999999998,2.6806499999999995,X-Large,148.92499999999998,13.403249999999998
GHR-72274-715,2021-05-24,86881-41559-OR,L-D-1,1,2021,5,2021-05,2,24,Single,Othello Syseland,Santa Ana,United States,No,Lib,D,1.0,12.95,1.295,1.6835,Large,12.95,1.6835
ZGK-97262-313,2022-07-16,02536-18494-AQ,E-M-2.5,3,2022,7,2022-07,3,16,Small,Ewell Hanby,Washington,United States,Yes,Exc,M,2.5,31.624999999999996,1.265,3.47875,X-Large,94.87499999999999,10.43625
ZFS-30776-804,2021-02-05,58638-01029-CB,A-L-0.5,5,2021,2,2021-02,1,5,Medium,Blancha McAmish,Oklahoma City,United States,Yes,Ara,L,0.5,7.77,1.5539999999999998,0.6992999999999999,Medium,38.849999999999994,3.4964999999999997
QUU-91729-492,2021-07-29,90312-11148-LA,A-D-0.2,4,2021,7,2021-07,3,29,Medium,Lowell Keenleyside,Saint Louis,United States,No,Ara,D,0.2,2.985,1.4925,0.26865,Small,11.94,1.0746
PVI-72795-960,2022-03-17,68239-74809-TF,E-L-2.5,3,2022,3,2022-03,1,17,Small,Elonore Joliffe,Bailieborough,Ireland,No,Exc,L,2.5,34.154999999999994,1.3661999999999999,3.7570499999999996,X-Large,102.46499999999997,11.271149999999999
PPP-78935-365,2021-02-11,91074-60023-IP,E-D-1,4,2021,2,2021-02,1,11,Medium,Abraham Coleman,Honolulu,United States,No,Exc,D,1.0,12.15,1.215,1.3365,Large,48.6,5.346
JUO-34131-517,2019-02-13,07972-83748-JI,L-D-1,6,2019,2,2019-02,1,13,Medium,Rivy Farington,Corona,United States,Yes,Lib,D,1.0,12.95,1.295,1.6835,Large,77.69999999999999,10.100999999999999
ZJE-89333-489,2022-05-13,08694-57330-XR,L-D-2.5,1,2022,5,2022-05,2,13,Single,Vallie Kundt,Ballivor,Ireland,Yes,Lib,D,2.5,29.784999999999997,1.1913999999999998,3.8720499999999998,X-Large,29.784999999999997,3.8720499999999998
LOO-35324-159,2020-05-19,68412-11126-YJ,A-L-0.2,4,2020,5,2020-05,2,19,Medium,Boyd Bett,Washington,United States,Yes,Ara,L,0.2,3.885,1.9425,0.34964999999999996,Small,15.54,1.3985999999999998
JBQ-93412-846,2022-04-27,69037-66822-DW,E-L-2.5,4,2022,4,2022-04,2,27,Medium,Julio Armytage,Portumna,Ireland,Yes,Exc,L,2.5,34.154999999999994,1.3661999999999999,3.7570499999999996,X-Large,136.61999999999998,15.028199999999998
EHX-66333-637,2020-09-09,01297-94364-XH,L-M-0.5,2,2020,9,2020-09,3,9,Small,Deana Staite,Houston,United States,No,Lib,M,0.5,8.73,1.746,1.1349,Medium,17.46,2.2698
WXG-25759-236,2021-03-10,39919-06540-ZI,E-L-2.5,2,2021,3,2021-03,1,10,Small,Winn Keyse,Orange,United States,Yes,Exc,L,2.5,34.154999999999994,1.3661999999999999,3.7570499999999996,X-Large,68.30999999999999,7.514099999999999
QNA-31113-984,2019-04-07,60512-78550-WS,L-M-0.2,4,2019,4,2019-04,2,7,Medium,Osmund Clausen-Thue,El Paso,United States,No,Lib,M,0.2,4.365,2.1825,0.56745,Small,17.46,2.2698
ZWI-52029-159,2020-07-12,40172-12000-AU,L-M-1,3,2020,7,2020-07,3,12,Small,Leonore Francisco,Carson City,United States,No,Lib,M,1.0,14.55,1.455,1.8915000000000002,Large,43.650000000000006,5.6745
ZWI-52029-159,2020-07-12,40172-12000-AU,E-M-1,2,2020,7,2020-07,3,12,Small,Leonore Francisco,Carson City,United States,No,Exc,M,1.0,13.75,1.375,1.5125,Large,27.5,3.025
DFS-49954-707,2021-12-21,39019-13649-CL,E-D-0.2,5,2021,12,2021-12,4,21,Medium,Giacobo Skingle,Provo,United States,Yes,Exc,D,0.2,3.645,1.8225,0.40095000000000003,Small,18.225,2.00475
VYP-89830-878,2020-10-04,12715-05198-QU,A-M-2.5,2,2020,10,2020-10,4,4,Small,Gerard Pirdy,Boca Raton,United States,Yes,Ara,M,2.5,25.874999999999996,1.035,2.3287499999999994,X-Large,51.74999999999999,4.657499999999999
AMT-40418-362,2020-08-08,04513-76520-QO,L-D-1,1,2020,8,2020-08,3,8,Single,Jacinthe Balsillie,Roanoke,United States,Yes,Lib,D,1.0,12.95,1.295,1.6835,Large,12.95,1.6835
NFQ-23241-793,2020-10-11,88446-59251-SQ,A-M-1,3,2020,10,2020-10,4,11,Small,Quinton Fouracres,Des Moines,United States,Yes,Ara,M,1.0,11.25,1.125,1.0125,Large,33.75,3.0374999999999996
JQK-64922-985,2021-11-10,23779-10274-KN,R-M-2.5,3,2021,11,2021-11,4,10,Small,Bettina Leffek,Honolulu,United States,Yes,Rob,M,2.5,22.884999999999998,0.9153999999999999,1.3730999999999998,X-Large,68.655,4.119299999999999
YET-17732-678,2021-06-20,57235-92842-DK,R-D-0.2,1,2021,6,2021-06,2,20,Single,Hetti Penson,Fort Lauderdale,United States,No,Rob,D,0.2,2.6849999999999996,1.3424999999999998,0.16109999999999997,Small,2.6849999999999996,0.16109999999999997
NKW-24945-846,2021-10-04,75977-30364-AY,A-D-2.5,5,2021,10,2021-10,4,4,Medium,Jocko Pray,Philadelphia,United States,No,Ara,D,2.5,22.884999999999998,0.9153999999999999,2.0596499999999995,X-Large,114.42499999999998,10.298249999999998
VKA-82720-513,2019-06-24,12299-30914-NG,A-M-2.5,6,2019,6,2019-06,2,24,Medium,Grete Holborn,Norwalk,United States,Yes,Ara,M,2.5,25.874999999999996,1.035,2.3287499999999994,X-Large,155.24999999999997,13.972499999999997
THA-60599-417,2019-10-26,59971-35626-YJ,A-M-2.5,3,2019,10,2019-10,4,26,Small,Fielding Keinrat,Arlington,United States,Yes,Ara,M,2.5,25.874999999999996,1.035,2.3287499999999994,X-Large,77.62499999999999,6.986249999999998
MEK-39769-035,2021-06-27,15380-76513-PS,R-D-2.5,3,2021,6,2021-06,2,27,Small,Paulo Yea,Ashford,Ireland,No,Rob,D,2.5,20.584999999999997,0.8233999999999999,1.2350999999999999,X-Large,61.754999999999995,3.7052999999999994
JAF-18294-750,2019-09-06,73564-98204-EY,R-D-2.5,6,2019,9,2019-09,3,6,Medium,Say Risborough,Chattanooga,United States,Yes,Rob,D,2.5,20.584999999999997,0.8233999999999999,1.2350999999999999,X-Large,123.50999999999999,7.410599999999999
TME-59627-221,2021-04-30,72282-40594-RX,L-L-2.5,6,2021,4,2021-04,2,30,Medium,Alexa Sizey,Portland,United States,No,Lib,L,2.5,36.455,1.4582,4.7391499999999995,X-Large,218.73,28.4349
UDG-65353-824,2020-01-07,17514-94165-RJ,E-M-0.5,4,2020,1,2020-01,1,7,Medium,Kari Swede,Oklahoma City,United States,No,Exc,M,0.5,8.25,1.65,0.9075,Medium,33.0,3.63
ENQ-42923-176,2021-01-11,56248-75861-JX,A-L-0.5,3,2021,1,2021-01,1,11,Small,Leontine Rubrow,Washington,United States,No,Ara,L,0.5,7.77,1.5539999999999998,0.6992999999999999,Medium,23.31,2.0978999999999997
CBT-55781-720,2021-11-15,97855-54761-IS,E-D-0.5,3,2021,11,2021-11,4,15,Small,Dottie Tift,Greensboro,United States,Yes,Exc,D,0.5,7.29,1.458,0.8019000000000001,Medium,21.87,2.4057000000000004
NEU-86533-016,2019-06-03,96544-91644-IT,R-D-0.2,6,2019,6,2019-06,2,3,Medium,Gerardo Schonfeld,Alexandria,United States,No,Rob,D,0.2,2.6849999999999996,1.3424999999999998,0.16109999999999997,Small,16.11,0.9665999999999998
BYU-58154-603,2020-12-17,51971-70393-QM,E-D-0.5,4,2020,12,2020-12,4,17,Medium,Claiborne Feye,Castlebridge,Ireland,No,Exc,D,0.5,7.29,1.458,0.8019000000000001,Medium,29.16,3.2076000000000002
EHJ-05910-257,2021-02-07,06812-11924-IK,R-D-1,6,2021,2,2021-02,1,7,Medium,Mina Elstone,Racine,United States,Yes,Rob,D,1.0,8.95,0.8949999999999999,0.5369999999999999,Large,53.699999999999996,3.2219999999999995
EIL-44855-309,2021-03-15,59741-90220-OW,R-D-0.5,5,2021,3,2021-03,1,15,Medium,Sherman Mewrcik,Clearwater,United States,Yes,Rob,D,0.5,5.369999999999999,1.0739999999999998,0.32219999999999993,Medium,26.849999999999994,1.6109999999999998
HCA-87224-420,2022-08-04,62682-27930-PD,E-M-0.5,5,2022,8,2022-08,3,4,Medium,Tamarah Fero,Racine,United States,Yes,Exc,M,0.5,8.25,1.65,0.9075,Medium,41.25,4.5375
ABO-29054-365,2019-01-19,00256-19905-YG,A-M-0.5,6,2019,1,2019-01,1,19,Medium,Stanislaus Valsler,Castlebridge,Ireland,No,Ara,M,0.5,6.75,1.35,0.6074999999999999,Medium,40.5,3.6449999999999996
TKN-58485-031,2022-03-23,38890-22576-UI,R-D-1,2,2022,3,2022-03,1,23,Small,Felita Dauney,Castlebellingham,Ireland,No,Rob,D,1.0,8.95,0.8949999999999999,0.5369999999999999,Large,17.9,1.0739999999999998
RCK-04069-371,2021-10-07,94573-61802-PH,E-L-2.5,2,2021,10,2021-10,4,7,Small,Serena Earley,Craigavon,United Kingdom,No,Exc,L,2.5,34.154999999999994,1.3661999999999999,3.7570499999999996,X-Large,68.30999999999999,7.514099999999999
IRJ-67095-738,2019-03-20,86447-02699-UT,E-M-2.5,2,2019,3,2019-03,1,20,Small,Minny Chamberlayne,Tampa,United States,Yes,Exc,M,2.5,31.624999999999996,1.265,3.47875,X-Large,63.24999999999999,6.9575
VEA-31961-977,2021-12-15,51432-27169-KN,E-D-0.5,3,2021,12,2021-12,4,15,Small,Bartholemy Flaherty,Eadestown,Ireland,No,Exc,D,0.5,7.29,1.458,0.8019000000000001,Medium,21.87,2.4057000000000004
BAF-42286-205,2022-06-08,43074-00987-PB,R-M-2.5,4,2022,6,2022-06,2,8,Medium,Oran Colbeck,Montgomery,United States,No,Rob,M,2.5,22.884999999999998,0.9153999999999999,1.3730999999999998,X-Large,91.53999999999999,5.492399999999999
WOR-52762-511,2019-12-14,04739-85772-QT,E-L-2.5,6,2019,12,2019-12,4,14,Medium,Elysee Sketch,Sparks,United States,Yes,Exc,L,2.5,34.154999999999994,1.3661999999999999,3.7570499999999996,X-Large,204.92999999999995,22.542299999999997
ZWK-03995-815,2021-04-10,28279-78469-YW,E-M-2.5,2,2021,4,2021-04,2,10,Small,Ethelda Hobbing,Macon,United States,Yes,Exc,M,2.5,31.624999999999996,1.265,3.47875,X-Large,63.24999999999999,6.9575
CKF-43291-846,2020-03-10,91829-99544-DS,E-L-2.5,1,2020,3,2020-03,1,10,Single,Odille Thynne,Whittier,United States,Yes,Exc,L,2.5,34.154999999999994,1.3661999999999999,3.7570499999999996,X-Large,34.154999999999994,3.7570499999999996
RMW-74160-339,2020-10-16,38978-59582-JP,R-L-2.5,4,2020,10,2020-10,4,16,Medium,Emlynne Heining,Johnson City,United States,Yes,Rob,L,2.5,27.484999999999996,1.0994,1.6490999999999998,X-Large,109.93999999999998,6.596399999999999
FMT-94584-786,2019-10-08,86504-96610-BH,A-L-1,2,2019,10,2019-10,4,8,Small,Katerina Melloi,Rochester,United States,No,Ara,L,1.0,12.95,1.295,1.1655,Large,25.9,2.331
NWT-78222-575,2019-12-31,75986-98864-EZ,A-D-0.2,1,2019,12,2019-12,4,31,Single,Tiffany Scardafield,Portarlington,Ireland,No,Ara,D,0.2,2.985,1.4925,0.26865,Small,2.985,0.26865
EOI-02511-919,2020-03-20,66776-88682-RG,E-L-0.2,5,2020,3,2020-03,1,20,Medium,Abrahan Mussen,Brooklyn,United States,No,Exc,L,0.2,4.455,2.2275,0.49005,Small,22.275,2.45025
EOI-02511-919,2020-03-20,66776-88682-RG,A-D-0.5,5,2020,3,2020-03,1,20,Medium,Abrahan Mussen,Brooklyn,United States,No,Ara,D,0.5,5.97,1.194,0.5373,Medium,29.849999999999998,2.6865
UCT-03935-589,2021-03-29,85851-78384-DM,R-D-0.5,6,2021,3,2021-03,1,29,Medium,Anny Mundford,Charlottesville,United States,No,Rob,D,0.5,5.369999999999999,1.0739999999999998,0.32219999999999993,Medium,32.22,1.9331999999999996
SBI-60013-494,2021-11-12,55232-81621-BX,E-M-0.2,2,2021,11,2021-11,4,12,Small,Tory Walas,Garland,United States,No,Exc,M,0.2,4.125,2.0625,0.45375,Small,8.25,0.9075
QRA-73277-814,2021-07-20,80310-92912-JA,A-L-0.5,4,2021,7,2021-07,3,20,Medium,Isa Blazewicz,Minneapolis,United States,No,Ara,L,0.5,7.77,1.5539999999999998,0.6992999999999999,Medium,31.08,2.7971999999999997
EQE-31648-909,2019-01-18,19821-05175-WZ,E-D-0.5,5,2019,1,2019-01,1,18,Medium,Angie Rizzetti,Lansing,United States,Yes,Exc,D,0.5,7.29,1.458,0.8019000000000001,Medium,36.45,4.0095
QOO-24615-950,2019-08-07,01338-83217-GV,R-M-2.5,3,2019,8,2019-08,3,7,Small,Mord Meriet,Grand Forks,United States,No,Rob,M,2.5,22.884999999999998,0.9153999999999999,1.3730999999999998,X-Large,68.655,4.119299999999999
WDV-73864-037,2022-03-13,66044-25298-TA,L-M-0.5,5,2022,3,2022-03,1,13,Medium,Lawrence Pratt,Anchorage,United States,Yes,Lib,M,0.5,8.73,1.746,1.1349,Medium,43.650000000000006,5.6745
PKR-88575-066,2022-05-17,28728-47861-TZ,E-L-0.2,1,2022,5,2022-05,2,17,Single,Astrix Kitchingham,Oklahoma City,United States,Yes,Exc,L,0.2,4.455,2.2275,0.49005,Small,4.455,0.49005
BWR-85735-955,2019-12-14,32638-38620-AX,L-M-1,3,2019,12,2019-12,4,14,Small,Burnard Bartholin,Tulsa,United States,Yes,Lib,M,1.0,14.55,1.455,1.8915000000000002,Large,43.650000000000006,5.6745
YFX-64795-136,2020-01-15,83163-65741-IH,L-M-2.5,1,2020,1,2020-01,1,15,Single,Madelene Prinn,Detroit,United States,Yes,Lib,M,2.5,33.464999999999996,1.3385999999999998,4.3504499999999995,X-Large,33.464999999999996,4.3504499999999995
DDO-71442-967,2019-04-12,89422-58281-FD,L-D-0.2,5,2019,4,2019-04,2,12,Medium,Alisun Baudino,Washington,United States,Yes,Lib,D,0.2,3.885,1.9425,0.50505,Small,19.424999999999997,2.5252499999999998
ILQ-11027-588,2020-03-29,76293-30918-DQ,E-D-1,6,2020,3,2020-03,1,29,Medium,Philipa Petrushanko,Nenagh,Ireland,Yes,Exc,D,1.0,12.15,1.215,1.3365,Large,72.9,8.019
KRZ-13868-122,2022-03-24,86779-84838-EJ,E-L-1,3,2022,3,2022-03,1,24,Small,Kimberli Mustchin,Mesa,United States,No,Exc,L,1.0,14.85,1.4849999999999999,1.6335,Large,44.55,4.9005
VRM-93594-914,2021-07-21,66806-41795-MX,E-D-0.5,5,2021,7,2021-07,3,21,Medium,Emlynne Laird,Warren,United States,No,Exc,D,0.5,7.29,1.458,0.8019000000000001,Medium,36.45,4.0095
HXL-22497-359,2019-08-06,64875-71224-UI,A-L-1,3,2019,8,2019-08,3,6,Small,Marlena Howsden,Memphis,United States,No,Ara,L,1.0,12.95,1.295,1.1655,Large,38.849999999999994,3.4965
NOP-21394-646,2021-05-23,16982-35708-BZ,E-L-0.5,6,2021,5,2021-05,2,23,Medium,Nealson Cuttler,Washington,United States,No,Exc,L,0.5,8.91,1.782,0.9801,Medium,53.46,5.880599999999999
NOP-21394-646,2021-05-23,16982-35708-BZ,L-D-2.5,2,2021,5,2021-05,2,23,Small,Nealson Cuttler,Washington,United States,No,Lib,D,2.5,29.784999999999997,1.1913999999999998,3.8720499999999998,X-Large,59.56999999999999,7.7440999999999995
NOP-21394-646,2021-05-23,16982-35708-BZ,L-D-2.5,3,2021,5,2021-05,2,23,Small,Nealson Cuttler,Washington,United States,No,Lib,D,2.5,29.784999999999997,1.1913999999999998,3.8720499999999998,X-Large,89.35499999999999,11.61615
NOP-21394-646,2021-05-23,16982-35708-BZ,L-L-0.5,4,2021,5,2021-05,2,23,Medium,Nealson Cuttler,Washington,United States,No,Lib,L,0.5,9.51,1.902,1.2363,Medium,38.04,4.9452
NOP-21394-646,2021-05-23,16982-35708-BZ,E-M-1,3,2021,5,2021-05,2,23,Small,Nealson Cuttler,Washington,United States,No,Exc,M,1.0,13.75,1.375,1.5125,Large,41.25,4.5375
FTV-77095-168,2021-04-08,66708-26678-QK,L-L-0.5,6,2021,4,2021-04,2,8,Medium,Adriana Lazarus,Ogden,United States,No,Lib,L,0.5,9.51,1.902,1.2363,Medium,57.06,7.4178
BOR-02906-411,2021-10-17,08743-09057-OO,L-D-2.5,6,2021,10,2021-10,4,17,Medium,Tallie felip,Albany,United States,Yes,Lib,D,2.5,29.784999999999997,1.1913999999999998,3.8720499999999998,X-Large,178.70999999999998,23.2323
WMP-68847-770,2022-02-16,37490-01572-JW,L-L-0.2,1,2022,2,2022-02,1,16,Single,Vanna Le - Count,Spartanburg,United States,No,Lib,L,0.2,4.755,2.3775,0.61815,Small,4.755,0.61815
TMO-22785-872,2020-07-15,01811-60350-CU,E-M-1,6,2020,7,2020-07,3,15,Medium,Sarette Ducarel,Staten Island,United States,No,Exc,M,1.0,13.75,1.375,1.5125,Large,82.5,9.075
TJG-73587-353,2020-02-22,24766-58139-GT,R-D-0.2,3,2020,2,2020-02,1,22,Small,Kendra Glison,Washington,United States,Yes,Rob,D,0.2,2.6849999999999996,1.3424999999999998,0.16109999999999997,Small,8.055,0.4832999999999999
OOU-61343-455,2021-01-15,90123-70970-NY,A-M-1,2,2021,1,2021-01,1,15,Small,Nertie Poolman,Charlotte,United States,No,Ara,M,1.0,11.25,1.125,1.0125,Large,22.5,2.025
RMA-08327-369,2021-01-11,93809-05424-MG,A-M-0.5,6,2021,1,2021-01,1,11,Medium,Orbadiah Duny,Lubbock,United States,Yes,Ara,M,0.5,6.75,1.35,0.6074999999999999,Medium,40.5,3.6449999999999996
SFB-97929-779,2022-04-08,85425-33494-HQ,E-D-0.5,4,2022,4,2022-04,2,8,Medium,Constance Halfhide,Fermoy,Ireland,Yes,Exc,D,0.5,7.29,1.458,0.8019000000000001,Medium,29.16,3.2076000000000002
AUP-10128-606,2020-10-01,54387-64897-XC,A-M-0.5,1,2020,10,2020-10,4,1,Single,Fransisco Malecky,Whitwell,United Kingdom,No,Ara,M,0.5,6.75,1.35,0.6074999999999999,Medium,6.75,0.6074999999999999
YTW-40242-005,2019-10-28,01035-70465-UO,L-D-1,4,2019,10,2019-10,4,28,Medium,Anselma Attwater,Charlottesville,United States,Yes,Lib,D,1.0,12.95,1.295,1.6835,Large,51.8,6.734
PRP-53390-819,2021-03-28,84260-39432-ML,E-L-0.5,6,2021,3,2021-03,1,28,Medium,Minette Whellans,New York City,United States,No,Exc,L,0.5,8.91,1.782,0.9801,Medium,53.46,5.880599999999999
GSJ-01065-125,2020-03-31,69779-40609-RS,E-D-0.2,4,2020,3,2020-03,1,31,Medium,Dael Camilletti,Roanoke,United States,Yes,Exc,D,0.2,3.645,1.8225,0.40095000000000003,Small,14.58,1.6038000000000001
YQU-65147-580,2022-03-26,80247-70000-HT,R-D-2.5,1,2022,3,2022-03,1,26,Single,Emiline Galgey,New York City,United States,No,Rob,D,2.5,20.584999999999997,0.8233999999999999,1.2350999999999999,X-Large,20.584999999999997,1.2350999999999999
QPM-95832-683,2019-11-06,35058-04550-VC,L-L-1,2,2019,11,2019-11,4,6,Small,Murdock Hame,Balally,Ireland,No,Lib,L,1.0,15.85,1.585,2.0605,Large,31.7,4.121
BNQ-88920-567,2019-12-30,27226-53717-SY,L-D-0.2,6,2019,12,2019-12,4,30,Medium,Ilka Gurnee,Salt Lake City,United States,No,Lib,D,0.2,3.885,1.9425,0.50505,Small,23.31,3.0303
PUX-47906-110,2021-10-01,02002-98725-CH,L-M-1,4,2021,10,2021-10,4,1,Medium,Alfy Snowding,Toledo,United States,Yes,Lib,M,1.0,14.55,1.455,1.8915000000000002,Large,58.2,7.566000000000001
COL-72079-610,2020-12-09,38487-01549-MV,E-L-0.5,4,2020,12,2020-12,4,9,Medium,Godfry Poinsett,Pasadena,United States,No,Exc,L,0.5,8.91,1.782,0.9801,Medium,35.64,3.9204
LBC-45686-819,2021-05-01,98573-41811-EQ,A-M-1,5,2021,5,2021-05,2,1,Medium,Rem Furman,Kinsale,Ireland,Yes,Ara,M,1.0,11.25,1.125,1.0125,Large,56.25,5.0625
BLQ-03709-265,2022-08-04,72463-75685-MV,R-L-0.2,3,2022,8,2022-08,3,4,Small,Charis Crosier,Lees Summit,United States,No,Rob,L,0.2,3.5849999999999995,1.7924999999999998,0.21509999999999996,Small,10.754999999999999,0.6452999999999999
BLQ-03709-265,2022-08-04,72463-75685-MV,R-M-0.2,5,2022,8,2022-08,3,4,Medium,Charis Crosier,Lees Summit,United States,No,Rob,M,0.2,2.985,1.4925,0.17909999999999998,Small,14.924999999999999,0.8955
VFZ-91673-181,2021-11-13,10225-91535-AI,A-L-1,6,2021,11,2021-11,4,13,Medium,Lenka Rushmer,Irvine,United States,Yes,Ara,L,1.0,12.95,1.295,1.1655,Large,77.69999999999999,6.993
WKD-81956-870,2020-09-16,48090-06534-HI,L-D-0.5,3,2020,9,2020-09,3,16,Small,Waneta Edinborough,Hicksville,United States,No,Lib,D,0.5,7.77,1.5539999999999998,1.0101,Medium,23.31,3.0303
TNI-91067-006,2020-10-05,80444-58185-FX,E-L-1,4,2020,10,2020-10,4,5,Medium,Bobbe Piggott,Washington,United States,Yes,Exc,L,1.0,14.85,1.4849999999999999,1.6335,Large,59.4,6.534
IZA-61469-812,2020-01-06,13561-92774-WP,L-D-2.5,4,2020,1,2020-01,1,6,Medium,Ketty Bromehead,New York City,United States,Yes,Lib,D,2.5,29.784999999999997,1.1913999999999998,3.8720499999999998,X-Large,119.13999999999999,15.488199999999999
PSS-22466-862,2021-05-21,11550-78378-GE,R-L-0.2,4,2021,5,2021-05,2,21,Medium,Elsbeth Westerman,Newmarket on Fergus,Ireland,No,Rob,L,0.2,3.5849999999999995,1.7924999999999998,0.21509999999999996,Small,14.339999999999998,0.8603999999999998
REH-56504-397,2020-02-26,90961-35603-RP,A-M-2.5,5,2020,2,2020-02,1,26,Medium,Anabelle Hutchens,Shawnee Mission,United States,No,Ara,M,2.5,25.874999999999996,1.035,2.3287499999999994,X-Large,129.37499999999997,11.643749999999997
ALA-62598-016,2020-02-19,57145-03803-ZL,R-D-0.2,6,2020,2,2020-02,1,19,Medium,Noak Wyvill,Edinburgh,United Kingdom,Yes,Rob,D,0.2,2.6849999999999996,1.3424999999999998,0.16109999999999997,Small,16.11,0.9665999999999998
EYE-70374-835,2021-06-29,89115-11966-VF,R-L-0.2,5,2021,6,2021-06,2,29,Medium,Beltran Mathon,Sacramento,United States,No,Rob,L,0.2,3.5849999999999995,1.7924999999999998,0.21509999999999996,Small,17.924999999999997,1.0755
CCZ-19589-212,2021-03-27,05754-41702-FG,L-M-0.2,2,2021,3,2021-03,1,27,Small,Kristos Streight,Wilkes Barre,United States,No,Lib,M,0.2,4.365,2.1825,0.56745,Small,8.73,1.1349
BPT-83989-157,2021-10-27,84269-49816-ML,A-M-2.5,2,2021,10,2021-10,4,27,Small,Portie Cutchie,Greensboro,United States,No,Ara,M,2.5,25.874999999999996,1.035,2.3287499999999994,X-Large,51.74999999999999,4.657499999999999
YFH-87456-208,2019-06-12,23600-98432-ME,L-M-0.2,2,2019,6,2019-06,2,12,Small,Sinclare Edsell,Newark,United States,Yes,Lib,M,0.2,4.365,2.1825,0.56745,Small,8.73,1.1349
JLN-14700-924,2020-06-28,79058-02767-CP,L-L-0.2,5,2020,6,2020-06,2,28,Medium,Conny Gheraldi,Kinloch,United Kingdom,No,Lib,L,0.2,4.755,2.3775,0.61815,Small,23.775,3.09075
